id,customer_id,equipment_id,site_id,start_date,end_date,actual_return_date,daily_rate,total_cost,status,operator_name,carbon_footprint_kg,created_at
d67d597e-9573-40bc-b201-37b98c5942a4,37b3b1b8-ae9e-44c5-a5cc-4a5d8b3eb007,04713cc6-70a5-4613-b316-15a2911c362d,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2026-02-04,2026-02-14,2026-02-14,1838.68,18386.8,completed,Lauren Hall,405.13,2026-01-28
8d08d057-c02f-4795-be8e-4147d36aa8e7,ff5c59ce-b7d4-4309-8726-dbeb94e2dd91,ba105fd9-2a4d-42f3-a3a5-82d883912a21,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-09-22,2025-09-28,2025-09-30,1258.76,7552.56,completed,Debra Johnson,191.03,2025-09-18
8190b5aa-9152-4a14-8302-a9886bb8b5f4,c952a0f2-7625-4b7e-b1c9-927504aba3d2,f55c7b06-3a4a-49bb-bd43-dc27fa8d5b52,5791500c-c684-4c24-a8de-874e8d0411bb,2025-07-31,2025-08-01,2025-08-02,804.85,804.85,completed,Evelyn Mcmahon,29.31,2025-07-27
55b362e2-dd19-45c3-a444-e2fb7805b34c,80dd0ed4-9c7d-48c0-8339-6e503fe87e92,c434975b-7e94-456a-94ca-57a4819e0e72,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-08-17,2025-08-18,2025-08-17,865.4,865.4,completed,,37.82,2025-08-13
4eb260e9-315c-4529-84f7-026ec6baa2da,707938a2-022a-47a4-8b9d-b4d50b26a0cc,5c29d236-4463-4b2f-a1d6-4d3174be2073,4ad60986-1a7f-437e-8dae-9e430f78d12e,2025-09-05,2025-09-15,2025-09-15,1285.7,12857.0,completed,,428.82,2025-09-04
927c796e-4942-42be-86ea-31f1bf765a7d,e7def941-4235-4802-83bb-ab6146c36cda,aff917c0-34d6-401d-9f56-a82a97bbd96f,fa147dac-5631-4669-b9e0-c9a9086592f6,2026-03-13,2026-04-17,2026-04-19,425.28,14884.8,completed,,1160.02,2026-03-08
47436303-5ade-4026-b351-a33d967d2fc8,fa5b0920-dbe9-4b44-a70c-393ffab78137,e6f0322b-02d1-4905-ba34-1cca3352fb8a,5791500c-c684-4c24-a8de-874e8d0411bb,2024-12-08,2024-12-19,2024-12-19,1910.3,21013.3,completed,Jacob Nelson,401.63,2024-12-01
94c11508-3e44-4670-9479-b5d9b5461803,3de1dd21-eedf-4ff3-95ef-50dd9fc1147d,d11977a9-580d-4018-a9c1-93c2d7085b44,80a089f9-b24d-40e6-8cd5-c8305e194086,2024-08-20,2024-10-14,2024-10-14,1842.37,101330.35,completed,Brian Torres,882.17,2024-08-14
51c52c9d-beb8-4071-9b2d-4250dd020818,b81ba5de-7041-49e7-a3f5-37f7f61d59a4,f7e2d4bb-1c8c-42bd-8c1a-e0424303bb7f,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2026-04-19,2026-04-21,2026-04-21,878.73,1757.46,completed,Briana Jones,79.06,2026-04-14
53ef403c-a91c-42f8-884e-d3df94d246b7,70fc6cc4-7bba-43b6-8cd8-314987426792,b41ba241-49fa-43d9-90d5-f6cf8fedeed1,8058987a-59d5-48ed-955b-52f9f30f5914,2025-05-25,2025-05-29,2025-05-30,628.56,2514.24,completed,,192.67,2025-05-19
0d722f97-9c4d-4773-b895-6ef817ef8f7f,abef463b-a7a9-4e1a-a64f-c53d41cebf1d,17d127a3-7a84-4ff8-88fa-1f0f76419d22,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2025-12-22,2026-01-01,2026-01-01,1330.72,13307.2,completed,Vanessa Howard,182.74,2025-12-17
60b74b54-1b54-49e6-b965-cdec3b2d68cf,8d29907d-1109-404c-8316-4e748e853fa9,3d21230b-decd-4931-bec1-2211e749430e,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2025-03-04,2025-03-06,2025-03-07,1343.56,2687.12,completed,,71.61,2025-03-02
a1a8341a-7566-4e23-9a79-9183a4d98a2b,b81ba5de-7041-49e7-a3f5-37f7f61d59a4,4b215616-4579-4381-a2c1-209d11646376,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2025-11-04,2025-12-03,2025-12-04,1706.87,49499.23,completed,Daniel Fisher,904.35,2025-10-28
d86de256-4c0f-4ad5-8b68-8a732b700a8c,edcd7270-7c38-4e2b-a544-37d79eae44b4,5d9f9295-5c32-4e83-b08e-c8f62318aa1e,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2024-08-04,2024-08-10,2024-08-10,990.07,5940.42,completed,Caroline Nunez,293.03,2024-07-29
2ec27ae0-17b7-41bf-806b-8bfd5320645a,421634a2-1632-4e68-8f4c-2c882284ce4a,217a5a50-7fdb-4284-8663-384394b4b579,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2024-12-20,2024-12-26,2024-12-26,1351.98,8111.88,completed,,149.65,2024-12-13
74fd39df-973e-42a7-b0ec-657f9c15d5bd,5d9f6cae-2fb3-41ea-9f08-fbc1573ee862,9238ff1c-1a62-41b7-931f-170b0ad7e1d5,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2026-06-23,2026-06-26,2026-06-28,1691.51,5074.53,completed,,30.7,2026-06-22
ff77b529-2545-42bc-b3c0-c80ecd420da8,f3e717f8-eb3a-44a2-b0ba-922a53b43780,d4fcf864-c14f-4a53-b077-e119097b7211,22c34c91-27dc-476d-a886-e057e6eeee26,2026-05-02,2026-05-16,2026-05-16,595.22,8333.08,completed,Adrian Perez,503.85,2026-05-01
c50161d1-39f1-481c-aefc-fa307715df6f,694fca20-72e6-47d5-b246-acc57eb09b95,d2584ead-1d44-4d81-8161-00e63f18b141,4ad60986-1a7f-437e-8dae-9e430f78d12e,2026-06-13,2026-07-14,2026-07-14,2453.18,76048.58,completed,William Wilson,531.55,2026-06-08
56833499-c710-4f4e-82f5-00be9e93b132,f6e95077-b010-4354-9b49-bc9b6f6deb5d,e3e0542c-edff-458e-babf-076f42ac3d26,b6fa1d3c-0d86-4f47-a50b-b2f0a436dea4,2026-04-17,2026-04-26,2026-04-27,1464.92,13184.28,completed,Jasmine Anderson,348.26,2026-04-12
bb3d63dd-743f-4a7b-8e4f-66655bf69d48,56293ff7-3050-4f6b-8df0-cef39f0c8800,2e8f60ab-b704-4b10-bcf5-af72ca109055,7b1ae744-a4ad-47c1-8b73-657133cf0956,2026-02-16,2026-02-28,2026-03-02,1477.0,17724.0,completed,,251.03,2026-02-09
4208cfc6-6943-4244-bddc-dfe371c0b019,b81ba5de-7041-49e7-a3f5-37f7f61d59a4,5c29d236-4463-4b2f-a1d6-4d3174be2073,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2025-02-25,2025-03-06,2025-03-07,1285.7,11571.3,completed,Aaron Wilson,110.21,2025-02-21
930acea0-4e38-462d-aea6-afefef0d7c3a,051f3965-8927-4e21-aa88-d1eaccf7ff9b,81c0302e-89de-45fb-adf7-ccee6ebec7fc,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2026-02-28,2026-03-02,2026-03-03,2779.67,5559.34,completed,Zachary Bailey,80.38,2026-02-23
fe8ed683-08cc-4b61-b972-ba05b4a12cc9,5a50c836-ec68-4aeb-9182-abd10c298a3c,f20415e9-40e3-425d-ac11-41d3aa28248a,7b1ae744-a4ad-47c1-8b73-657133cf0956,2025-05-28,2025-08-18,2025-08-18,2186.81,179318.42,completed,Joseph Ramos,2527.74,2025-05-21
b40b043e-e080-443d-b7b8-c5100b23b67f,09736450-0e25-4edf-a45e-d720556b1e1f,7e5d4a8c-1dca-4355-bf3c-21051af0ada4,4ad60986-1a7f-437e-8dae-9e430f78d12e,2024-08-02,2024-08-09,2024-08-09,1112.06,7784.42,completed,Juan Sanders,231.16,2024-07-29
50f4fc32-5bae-4f66-a092-925ee62e37a6,8a6e77c0-52cb-43a5-93a6-040dcddc850e,d365d6ff-2b94-4722-b385-7cb32353367d,f11a421c-db91-4007-8cd5-1a6be6d5d99c,2026-05-13,2026-07-03,2026-07-02,1844.38,94063.38,completed,Kenneth Ward,480.57,2026-05-07
56eab46a-3dd0-4607-b787-64adffc89261,3b4c197c-5f64-405f-998b-18fed0deefea,ba105fd9-2a4d-42f3-a3a5-82d883912a21,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-07-24,2025-08-05,2025-08-05,1258.76,15105.12,completed,,318.34,2025-07-18
92cde9ac-e5ba-4567-88ab-09d5aaed0aa4,c200ec03-44b1-4949-8427-a625ec4741bf,57b586c2-f9f4-4152-a789-f31b88952eae,22c34c91-27dc-476d-a886-e057e6eeee26,2026-02-14,2026-02-15,2026-02-15,967.53,967.53,completed,Charles Holden,12.07,2026-02-11
05582d65-d130-4825-961f-937b5068314d,d0921577-6c43-4887-bb94-765c4c839e80,7b26b146-0b8b-4b6f-a925-7226c0054069,7b1ae744-a4ad-47c1-8b73-657133cf0956,2026-03-03,2026-03-05,2026-03-05,2363.5,4727.0,completed,Cynthia Wilson,93.51,2026-02-25
a5bfc0f6-ead3-4278-a1ec-51566bc1256f,3b4c197c-5f64-405f-998b-18fed0deefea,e1fd70f6-627d-4e4b-83eb-9cdc932452ed,5791500c-c684-4c24-a8de-874e8d0411bb,2025-06-01,2025-06-21,2025-06-21,4053.28,81065.6,completed,Laura Harvey,882.34,2025-05-28
5fe5ae81-a636-4d8d-b063-cc810802d65c,04b23723-2b58-4f4d-adc4-05e0ea43c46c,0c312c42-76c0-4fd5-a0c3-c394c5555555,7b1ae744-a4ad-47c1-8b73-657133cf0956,2025-08-28,2025-09-18,2025-09-18,416.23,8740.83,completed,Christopher Miller,670.74,2025-08-22
87fc13cb-1801-497e-a6e5-176e89bc9287,3de1dd21-eedf-4ff3-95ef-50dd9fc1147d,87113b1c-6af7-4c58-a71e-1e9fa077fa22,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2026-03-22,2026-03-28,2026-03-28,2338.54,14031.24,completed,Harold Wilson,192.61,2026-03-17
242e7746-a547-4d1b-acc2-aaf6e637852e,d1eb15d7-77f7-4b80-bd0d-9739aa82f636,8642a224-72f3-4822-bb82-8942f8a3085a,eb1d9d37-6b47-45c2-9c56-b65d9325975c,2025-07-21,2025-08-17,2025-08-17,1113.17,30055.59,completed,Sarah Morales,515.23,2025-07-20
55864c55-bbe5-46c7-8d1b-9d58aaad00b3,84428284-9b3a-43cd-a5fd-befb2cf188b7,625e3638-bb4d-4ec4-9a4a-6dc7b898370e,ccab9b1f-614b-4950-b5eb-c05ed5a370e2,2024-09-30,2024-10-13,2024-10-15,418.05,5434.65,completed,Collin Daniels,437.87,2024-09-24
a4c91f64-36ed-4ca9-9409-2147fa23c6e5,e538d010-b52c-4c23-afe0-077b50aabbfa,093bb052-cec5-4abc-a311-64027609ba80,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2024-09-18,2024-10-08,2024-10-09,4469.65,89393.0,completed,Shannon Jennings,652.83,2024-09-13
e33a62ae-d9d3-4d06-a2c7-29e2230b7751,feb70aa7-dde2-4469-9d0f-22e7187f8fd7,d2c330e9-fc8f-4b13-85f3-53cedcfdcade,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2025-05-28,2025-05-31,2025-05-30,470.62,1411.86,completed,,29.28,2025-05-23
78064fc9-aa1b-4280-a638-8413bb0b2623,8afccdd5-a2a5-4249-b270-330d173f26df,68d17e85-bfc5-45c6-b9d0-5fe8592a5d70,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2024-12-23,2025-01-14,2025-01-14,721.96,15883.12,completed,,533.36,2024-12-17
30c09f5a-a5a7-4c04-baea-9f903ca884b5,f12b1437-9c22-4bfa-b116-3f739dea41e7,6b796415-a9d1-4dcf-a741-7215722556e2,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2026-04-18,2026-05-02,2026-05-03,901.28,12617.92,completed,,233.16,2026-04-15
9d630c40-9c29-4bd4-ae91-bc07a9b372ce,a313c410-78f1-412c-a399-2c47a873c2f9,3388e9b7-3e8d-462f-acca-1799519b56ff,eb1d9d37-6b47-45c2-9c56-b65d9325975c,2025-04-16,2025-05-13,2025-05-13,453.58,12246.66,completed,William Valdez,848.88,2025-04-14
19fae24d-90ba-4eb6-bd84-7bf69d37b1a4,b0ceb5f8-ad0e-42f9-a554-1960a0ed8997,2be59483-10b7-4e21-b720-b10876783841,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2026-02-24,2026-03-17,2026-03-17,1106.05,23227.05,completed,Mariah Lewis,584.75,2026-02-19
6eba0efa-6eaf-445b-8af6-52cc2ff68a9b,c83f1960-2dde-43f1-971a-6c8d6cc13c53,ba46cbe8-e8ea-42e3-9f36-d94f02e45d49,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2026-01-05,2026-01-10,2026-01-12,1658.56,8292.8,completed,,165.03,2025-12-31
1af5fd6f-31b8-4edf-a94f-22bf166f9170,6e2e99a4-a052-4bbe-b097-030dc3c65633,7d745603-179b-4273-bbc0-e1e6fa47306b,80a089f9-b24d-40e6-8cd5-c8305e194086,2025-07-18,2025-07-22,2025-07-24,2399.15,9596.6,completed,Martin Marshall,190.22,2025-07-13
28bbaa09-3a35-4020-92ac-053abed229ac,8d29907d-1109-404c-8316-4e748e853fa9,5db396a8-9563-450f-b718-8a2af4a5c278,22c34c91-27dc-476d-a886-e057e6eeee26,2025-11-18,2025-11-23,2025-11-23,1360.97,6804.85,completed,Amanda Parsons,194.07,2025-11-16
1488d11e-3be3-4ea5-b261-bec851f4c5fc,4dc709ad-2e2f-4b45-b074-916f303a400a,1482514b-3688-436f-8f93-e40476c3feda,b6fa1d3c-0d86-4f47-a50b-b2f0a436dea4,2025-01-01,2025-02-02,2025-02-03,908.99,29087.68,completed,,219.58,2024-12-27
8868e33d-e081-4b42-9c3d-0e0769a59b41,c6f3db6b-c7d1-4e65-93bc-535cf64e3e62,8e7ae8fd-f5b7-47d4-81a5-ec025a3a8869,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2025-08-28,2025-08-30,2025-08-30,1144.8,2289.6,completed,Mark Garcia,46.8,2025-08-27
ea982f0a-8b09-4b4a-9af9-c866c6307380,66c02283-de0d-46f3-b44b-99873c9895d9,d84af43c-8445-46f9-ad77-aac539092a8d,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2025-02-04,2025-02-10,2025-02-10,538.97,3233.82,completed,Daniel Johnson,90.14,2025-01-29
1fff9796-e5bf-4ec9-b1a5-2e22ba327e78,421634a2-1632-4e68-8f4c-2c882284ce4a,efd8c6bd-feec-4efe-9514-44559303c8ce,4ad60986-1a7f-437e-8dae-9e430f78d12e,2025-03-27,2025-04-15,2025-04-15,2165.39,41142.41,completed,,663.78,2025-03-26
8b36b6d6-7a0c-4127-9308-b6d59bcb7b6e,aec30178-605b-42a8-a94c-df32b0f497bd,986ed0de-0337-4696-a3c9-0229d6ce8d66,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2026-01-01,2026-01-05,2026-01-05,1929.14,7716.56,completed,Terry Porter,198.9,2025-12-29
6bd1f4f3-db54-4d9b-b6bc-34f1bfe67b91,08f9d987-3b7f-4396-91af-3e88dba71842,2f5e6827-9329-4d92-8e02-fc8d70da08a3,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2025-12-21,2025-12-22,2025-12-23,569.13,569.13,completed,Daniel Miller,14.33,2025-12-16
bc1664c9-7f16-4c1c-abed-10df5446f95b,a313c410-78f1-412c-a399-2c47a873c2f9,ad93f44d-9ddc-4672-855d-100cd24c8b51,ccab9b1f-614b-4950-b5eb-c05ed5a370e2,2024-12-10,2024-12-17,2024-12-17,1014.66,7102.62,completed,Carolyn Barajas,238.07,2024-12-03
05ed93b9-763e-4ea1-90f8-72301295fca6,08f9d987-3b7f-4396-91af-3e88dba71842,3a76d8e4-e510-4b2d-af15-231bf99e8c49,4ad60986-1a7f-437e-8dae-9e430f78d12e,2024-08-22,2024-09-16,2024-09-18,1560.75,39018.75,completed,Hannah Cabrera,1019.67,2024-08-21
a29524a3-ac45-49e6-b4ee-8b5bf9465c52,c200ec03-44b1-4949-8427-a625ec4741bf,e2a6e5bf-afa9-4fa2-a0a8-326ffc691ff4,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2024-12-24,2025-02-15,2025-02-15,789.3,41832.9,completed,Miss Christine Contreras,1130.53,2024-12-19
084f3864-e8e9-4f84-96f9-af842096c466,f3e717f8-eb3a-44a2-b0ba-922a53b43780,8c5fcf8b-a2a7-4892-8f28-20546135d304,18e4f8de-b43c-4e3a-a59b-67a0e05c44ba,2024-10-03,2024-10-11,2024-10-14,466.22,3729.76,completed,,252.77,2024-09-27
6341b67d-e88f-42ef-b917-bad035718d8c,124bd83d-5184-4007-bb65-d189bf5495e8,f7c15745-4bc1-4282-8037-a0ee456cae2b,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2024-10-21,2024-10-22,2024-10-24,461.44,461.44,completed,Jordan Reynolds,30.82,2024-10-18
8e4b8b50-dd64-41d7-b2de-6d7271159e94,2c6b1689-bda3-4937-9079-0d528e35dbbd,534fb71e-7d96-4dc5-a491-a1d814dcb3df,7b1ae744-a4ad-47c1-8b73-657133cf0956,2025-08-21,2025-09-04,2025-09-05,1849.8,25897.2,completed,Scott Walker,334.9,2025-08-17
b9833401-ae61-4b67-99dc-84ce2d72412d,f29c5b00-a6fe-4b3e-aa63-d9cf9fd74d48,e3fa5400-f5c1-40d4-ba8a-31fb7e64bb79,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-12-16,2025-12-21,2025-12-22,3620.74,18103.7,completed,,152.73,2025-12-13
aeca3e19-8a6b-478a-88d8-56d1b5aa916e,8300e3b8-4e36-4cd0-9094-c6787c5d4fb9,de6f35a4-8918-4ceb-8c5d-a5f7f38dacd2,22c34c91-27dc-476d-a886-e057e6eeee26,2024-08-31,2024-09-03,2024-09-03,880.96,2642.88,completed,,114.77,2024-08-28
4eff9f96-3fbc-4bef-9850-849d6d2dcbf4,1e991cc8-c30a-4746-820d-c630e21ff5be,7e9b8e5b-6b9a-4618-9cac-4ea81c4ac4ac,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2025-11-10,2025-11-11,2025-11-11,792.04,792.04,completed,Michelle Welch,36.27,2025-11-04
e5076444-fcec-4e5e-b4d2-7afab8d0d11a,09736450-0e25-4edf-a45e-d720556b1e1f,cb415840-0767-41a7-9e53-940076a20c84,6b202a66-258d-4f6c-b283-4197c2de2a1f,2026-01-20,2026-01-30,2026-01-30,988.96,9889.6,completed,,50.08,2026-01-17
9e198bd9-0999-4d69-9697-5157573ff9c8,ce90fa9e-b930-467c-afb9-2c0c3f5a31a8,f90a7087-1dfb-4b75-af42-add5c13d5e8a,18e4f8de-b43c-4e3a-a59b-67a0e05c44ba,2026-04-06,2026-04-27,2026-04-30,1148.8,24124.8,completed,Alicia Hogan,975.56,2026-04-02
5ddb2e6c-4a3c-4d35-8005-06520007faf4,08463e2c-bb4c-4072-9776-41809b410c82,2ae14b25-d7d0-4e75-b7fe-7fdf25c28459,f11a421c-db91-4007-8cd5-1a6be6d5d99c,2025-08-21,2025-09-01,2025-09-02,1060.07,11660.77,completed,Mr. Alexander Jones,456.15,2025-08-17
8bac13dd-9ca6-428d-beec-c2b437284f57,abd04790-170c-4c35-822f-32406f606ca5,f7c15745-4bc1-4282-8037-a0ee456cae2b,6b202a66-258d-4f6c-b283-4197c2de2a1f,2025-01-03,2025-01-04,2025-01-04,461.44,461.44,completed,Colleen Black,18.46,2024-12-27
57d13463-6052-4464-a878-fa1e106ba632,a25f72b5-1730-44fd-b6c7-c769a3920171,a86b3b10-4eb2-461f-b804-38398bc5a989,ccab9b1f-614b-4950-b5eb-c05ed5a370e2,2024-12-12,2024-12-14,2024-12-15,648.25,1296.5,completed,Frank Jones,39.94,2024-12-07
0ce1b87a-e44b-49c8-90df-16880f57f68f,2a04ff3f-9519-4a1a-8315-3684798f5345,d4fcf864-c14f-4a53-b077-e119097b7211,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2025-07-03,2025-07-19,2025-07-19,595.22,9523.52,completed,,311.17,2025-07-02
3365aa29-860b-47f9-ac3a-d4ba5069377b,8d29907d-1109-404c-8316-4e748e853fa9,54411a6d-67c8-4476-8f14-9964722d407e,eb1d9d37-6b47-45c2-9c56-b65d9325975c,2025-11-26,2026-02-06,2026-02-07,2706.09,194838.48,completed,Nicole Duran,2047.75,2025-11-21
74a7181e-e5b1-416c-a065-9fe77fae6eb0,c3770f50-7096-4ffa-8ec8-3df91ff0f2c8,a0da5a7c-f919-4b54-a421-ff8cb1c664c5,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-08-14,2025-08-17,2025-08-17,1005.32,3015.96,completed,Courtney Lee DVM,139.83,2025-08-13
cee5abf3-0789-4092-91ca-95b1d5de5fb0,edcd7270-7c38-4e2b-a544-37d79eae44b4,a1cc273c-7b1c-4455-99fe-0ef2c69821b8,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2026-05-14,2026-06-11,2026-06-12,2312.0,64736.0,completed,,531.92,2026-05-09
2aab269a-65c3-4584-b83c-7ccb37a2db76,124bd83d-5184-4007-bb65-d189bf5495e8,abe2f647-9c83-4219-b21e-d12d64d78f73,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2025-05-30,2025-06-06,2025-06-07,4404.17,30829.19,completed,,345.04,2025-05-24
cfeecd03-218d-48e1-b0e6-88ef2e497a5d,d6aa75f7-44c7-4fd7-9ef1-afc61e81fed5,0c312c42-76c0-4fd5-a0c3-c394c5555555,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2026-04-20,2026-06-06,,416.23,19562.81,cancelled,Kenneth Villanueva,1709.62,2026-04-16
3d4f1b8c-783b-4fb0-8d6a-33556d9d1d35,50f7f647-fd6e-4699-96d0-2f4d2c435f9e,cbf00e30-696a-43bb-bd02-c3a3847cc39c,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-09-19,2025-10-21,2025-10-20,1213.68,38837.76,completed,Michelle Riley,1184.88,2025-09-13
0862c98d-6ccb-4543-b2a8-e1288bb48808,7be78260-7d5a-4304-b7fa-6d79f4325c18,935b1873-fbf8-4f72-96ae-ddd1ab57c7fa,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2026-03-27,2026-04-08,,2827.58,33930.96,cancelled,Amanda Rice,220.61,2026-03-23
9b8ea41f-f1bf-49bd-99be-94caccf9386f,3f483723-85eb-43fc-aa06-a41e4b92850a,523ae008-56cf-49dd-b2c2-25d09a9fc7f0,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2025-06-07,2025-07-31,2025-07-31,732.75,39568.5,completed,,2555.9,2025-05-31
c0bb726a-59c2-477c-bec2-1302fbb1ff02,662051b8-fb78-407a-b951-c5ff0ea3c966,771c0b78-dd33-4ba3-afd4-4c7825793e20,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2025-11-26,2025-12-08,2025-12-09,2074.17,24890.04,completed,Katherine Rowland,300.55,2025-11-19
448fd185-021d-495e-9937-ef797777e199,1b90b616-f317-4e8d-80cc-ebc097f2b812,815040ba-e99b-4b90-8f09-ef80bca4e065,8058987a-59d5-48ed-955b-52f9f30f5914,2026-07-21,2026-10-30,,2885.97,291482.97,active,Brittany Reyes,1478.77,2026-07-18
9b4be24e-2a41-4473-b718-4eb18661c6dd,abdec9da-09ae-4e7c-9e1a-2021fa40b6fb,02b01403-ec33-4019-a641-5252aa73f24d,8832ba77-287a-46a8-bc40-c1192f6e5a06,2024-12-18,2024-12-20,2024-12-20,458.21,916.42,completed,Daniel Hayes,46.79,2024-12-12
147a609d-2618-4c8b-802a-71db42810c28,0bd1b1eb-11c6-49df-88eb-31691f867bf5,8fc5df89-1cd0-49c7-b4f1-4ba54367a7d8,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-09-24,2025-10-22,2025-10-23,1956.32,54776.96,completed,Emily Morris,267.04,2025-09-22
d537a88c-5d22-441d-a5a1-66c4bee00cbf,abef463b-a7a9-4e1a-a64f-c53d41cebf1d,e4810aa1-9b11-4f29-bca2-74d831309b14,80a089f9-b24d-40e6-8cd5-c8305e194086,2025-12-20,2026-01-09,2026-01-10,786.4,15728.0,completed,Michelle Martin,238.92,2025-12-13
c116dee3-df2f-4356-b5c9-24ad287acf7e,76a223e8-47e7-451d-aa7e-11ea4bd8b7fc,a77dbbfa-51a1-4ce9-82b3-4e4fe12e64a2,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2025-04-20,2025-05-04,2025-05-04,1062.06,14868.84,completed,,513.37,2025-04-17
29e7e4f6-e7bf-4393-8728-9a4b8b9210d6,edcd7270-7c38-4e2b-a544-37d79eae44b4,b24c9c55-c9be-4a5c-98ef-c48cf5ad14fb,80a089f9-b24d-40e6-8cd5-c8305e194086,2024-10-29,2024-11-17,2024-11-17,932.76,17722.44,completed,Denise Parker,903.53,2024-10-25
89adac92-17c4-4161-b233-9e248f794c63,5229355e-2f81-4893-82cc-1a15fb16b26d,2ae14b25-d7d0-4e75-b7fe-7fdf25c28459,4ad60986-1a7f-437e-8dae-9e430f78d12e,2025-01-11,2025-02-07,2025-02-07,1060.07,28621.89,completed,,1171.6,2025-01-06
8b886bf4-2877-4a8f-9e9c-ca927b1dbabe,db1ad761-4a3e-4989-8438-2dd4c3027c12,4a319438-a622-4525-82e2-63c4e5e0c01f,22c34c91-27dc-476d-a886-e057e6eeee26,2024-11-06,2024-11-28,2024-11-29,1500.32,33007.04,completed,Ryan Elliott,1003.03,2024-11-04
5c4ba605-1bbd-4e29-baa9-57e6f3a6ea73,76a223e8-47e7-451d-aa7e-11ea4bd8b7fc,076c8545-0d85-4f86-a808-068d13b09c31,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2024-12-31,2025-01-04,2025-01-04,638.04,2552.16,completed,Walter Kelly,49.65,2024-12-24
ce729a47-8fb6-4f7b-aec9-bba36f9df43a,b4345950-dd8c-497b-acdd-5ee00e70b96d,f55c7b06-3a4a-49bb-bd43-dc27fa8d5b52,fa147dac-5631-4669-b9e0-c9a9086592f6,2025-05-04,2025-05-08,2025-05-08,804.85,3219.4,completed,David Barton,110.32,2025-04-30
0ad2ca5e-1fb8-4463-b3aa-7bf587f0cad8,930e80c5-5d08-4519-b58c-256246376e91,65fdf9fc-778b-41a5-87a7-d6fb5a7b8c38,22c34c91-27dc-476d-a886-e057e6eeee26,2025-05-13,2025-05-15,2025-05-14,1034.27,2068.54,completed,,16.65,2025-05-07
c1bbb9bc-fc06-4ab2-a6e4-448704d0aa92,a9117ef3-8e70-4b83-9d0f-977338ea94ee,09dd5ba3-0ee1-4a11-9e4d-5551c070e56d,ccab9b1f-614b-4950-b5eb-c05ed5a370e2,2025-10-16,2025-11-07,2025-11-07,822.21,18088.62,completed,Christine Blackwell,378.93,2025-10-09
e5ea06d7-54ee-478c-9ff5-f10543eb0f71,07a4a12a-4581-419a-8701-06d37ea6bd3b,eefb49ea-1cbf-44c5-b9ed-38d99ab28113,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2026-03-14,2026-04-03,2026-04-04,431.47,8629.4,completed,William Morgan,747.13,2026-03-12
33c1b7f4-0ed1-4af2-9814-5f14f351df83,07f4921e-099c-4d48-9e53-ec1b8c15bf6f,8c452087-0c9b-400b-96f8-f88881baa3f3,8832ba77-287a-46a8-bc40-c1192f6e5a06,2024-11-23,2024-12-14,2024-12-14,524.01,11004.21,completed,,924.85,2024-11-19
daeeedf2-a693-48f9-ac86-ce812068e997,f6e95077-b010-4354-9b49-bc9b6f6deb5d,2773ef9f-ae14-4f4d-bb2c-52b34e45a83d,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2025-04-21,2025-05-02,2025-05-03,2655.75,29213.25,completed,,138.51,2025-04-16
